ID,post_content
49010,"<p>Knock KnockWho's there?Iowa!Iowa who?Iowa you a dollar!</p>
"
49011,"<p>Q. What do you call edible poop?</p>
<p>A. An assbrown.</p>
"
49012,"<p>Q: Where would you find a committed man?<br /> A: In a mental hospital.</p>
"
49013,"<p>Q. What would a hillbilly change his name to--who had finished third grade successfully, moved to Ohio, got a job in a factory, and moved into a better trailer park?A. Mount William</p>
"
49014,"<p>This guy has a bad case of hemorrhoids, he decides to go see the<br /> doctor. The doctor says, ""It's not too bad, you just need to put<br /> these suppositories up your ass."" The doctor then says, ""I'll<br /> give you the first dose, then you can have your wife give you<br /> the second this evening."" The man replies, ""Okay."" Later that<br /> evening he is talking to his wife and tells her what the doctor<br /> said, and she said she would help. She puts one hand upon his<br /> shoulder and tells him to bend over. All of the sudden the guy<br /> screams ""Oh My God!!"" ""What's wrong?"" The man replies, ""I just<br /> realized that the doctor had both his hands on my shoulders when<br /> he gave me my medicine.""</p>
"
49015,"<p>There was a man sittin in a bar with a small head and a man opposite him. The 2nd man crossed to the first and said "" i cant help but notice how out of proportion your head is to your body how did it happen?""<br /> The man with the small head said"" buy me a beer and al tell u the story""</p>
<p>He bought the beer and the story begun.<br /> "" well a was oan ma ship wi the crew n the ship began to sink. I swam for a while till a saw a mermaid oan a rock. she swam to me and told me she was a magical mermaid and could grant me three wishes.""</p>
<p>""So my first wish was that i wood b rescued and soon a ship was sailing my way. then my second was that i wood have a big muscly body and i got one. then for my 3rd wish i thought for a while and came up that i wanted to have sex with the mermaid but she explained that since she was part fish it wouldnt work so again a thought for a while then i decided that she could give me head down below so i announced to her my third wish is that you give me a little head !""</p>
"
49016,"<p>Q:  How many military information officers does it take to change a lightbulb?A:  At the present point in time it is against policy and the best interests of military strategy to divulge information of such a statistical nature. Next question, please.</p>
"
49017,"<p>One day, a blonde named Sally was putting together a puzzle. She was really stumped and very frustrated, so she decided to ask her husband for help. ''It's supposed to be a tiger!'' Sally cried. ''Honey,"" said Dan, ""Put the Frosted Flakes back in the box!''</p>
"
49018,"<p>An Irishman had been drinking at a pub all night. The bartender finally said that the bar was closing. So the Irishman stood up to leave and fell flat on his face. He tried to stand one more time; same result. He figured he'll crawl outside and get some fresh air and maybe that will sober him up.Once outside he stood up and fell flat on his face. So he decided to crawl the 4 blocks to his home. When he arrived at the door he stood up and again fell flat on his face. He crawled through the door and into his bedroom.</p>
"
49019,"<ul>
<li>Yo mama's so old her birth certificate says expired.</li>
<li>Yo mama's so old her social security number is one.</li>
<li>Yo mama's so old I told her to act her age and the bitch dropped dead. </li>
<li>Yo mama's such a whore that I could've been Yo daddy, but the guy in line behind me had the correct change.</li>
<li>Yo mama's so dirty, she has to creep up on bathwater.</li>
<li>Yo mama's so smelly, that her shit is glad to escape.</li>
<li>Yo mama's so ugly the doctor is still smacking her ass </li>
<li>Yo mama's so fat, her belly button's got an echo. </li>
<li>Yo mama's so fat, she got hit by a truck and asked ''Who threw that rock?'' </li>
<li>Yo mama's so fat, she uses a hula hoop to hold up her socks</li>
<li>Yo mama's so fat, when she gets on the scale it says to be continued.</li>
<li>Yo mama's so fat, when the bitch goes to an all you can eat buffet, they have to install speed bumps. </li>
<li>Yo mama's so fat, when she hauls ass it takes two trips.</li>
<li>Yo mama's so fat, she puts on her lipstick with a paint roller.</li>
<li>Yo mama's so hairy, her armpits look like she has Don King in a headlock.</li>
<li>Yo mama's so stupid, she took a ruler to bed to see how long she slept. </li>
<li>Yo mama's so stupid, when she read on her job application to not write below the dotted line she put ''O.K.''</li>
<li>Yo mama's so stupid, your dad said it was chilly outside, she went and got a spoon.</li>
<li>Yo mama's so stupid, that she went to a Clippers game to get a hair cut. </li>
<li>Yo mama's so stupid, she thought Tupac Shakur was a Jewish holiday.</li>
</ul>
"
49020,"<p>what do black parents give their children on christmas?</p>
<p>your bike</p>
"
49021,"<p>If on an actuarial basis there is a 50-50 chance that something will go wrong, it will actually go wrong nine times out of ten.</p>
"
49022,"<p>There was a blonde that lived next to a brunette. One day, the blonde was crying so the brunette went over and asked what was wrong. The blonde said, ""My mom just died."" So the brunette comforted her all day.</p>
<p>The next day the blonde was crying again, so the brunette went over and asked, ""Whats wrong now"" the blonde said ""My sister just called... Her mom died too.""</p>
"
49023,"<p>A man walks into a public men's room, His arms are held awkwardly out to his  sides, forearms hanging limply, fingers spread apart.</p>
<p>He approaches another man and asks, 'Excuse me, but could you please unzip my fly?'</p>
<p>The second fellow is embarrassed, but feels sorry for the stranger, who appears to be crippled.  He thinks how humiliating it must be to have to ask for help for something like this, so he complies, unzipping the first man's pants.</p>
<p>Next, the man asks him to hold his penis while he pees.  The second guy is even more embarrassed, but does as he is asked.</p>
<p>Finally, the first guy finishes, and the second man starts to put his penis back in his pants.</p>
<p>'Oh, I can take care of that.' the first man says, blowing on his fingers. 'I think my nails are dry now.'</p>
"
49024,"<p>Beer Troubleshooting ********************SYMPTOM: Feet cold and wet. FAULT: Glass being held at incorrect angle. ACTION: Rotate glass so that open end points toward ceiling.SYMPTOM: Feet warm and wet. FAULT: Improper bladder control. ACTION: Stand next to nearest dog, complain about house training.SYMPTOM: Beer unusually pale and tasteless. FAULT: Glass empty. ACTION: Get someone to buy you another beer.SYMPTOM: Opposite wall covered with fluorescent lights. FAULT: You have fallen over backward. ACTION: Have yourself lashed to bar.SYMPTOM: Mouth contains cigarette butts. FAULT: You have fallen forward. ACTION: See above.SYMPTOM: Beer tasteless, front of your shirt is wet. FAULT: Mouth not open, or glass applied to wrong part of face. ACTION: Retire to restroom, practice in mirror.SYMPTOM: Floor blurred. FAULT: You are looking through bottom of empty glass. ACTION: Get someone to buy you another beer.SYMPTOM: Floor moving. FAULT: You are being carried out. ACTION: Find out if you are being taken to another bar.SYMPTOM: Room seems unusually dark. FAULT: Bar has closed. ACTION: Confirm home address with bartender.SYMPTOM: Taxi suddenly takes on colourful aspect and textures. FAULT: Beer consumption has exceeded personal limitations. ACTION: Cover mouth.</p>
"
49025,"<p>Q: What do you call the ugly, useless, smelly piece of flesh attached to<br /> Bill Clinton's dick?</p>
<p>A: Monica.</p>
"
49026,"<p>Sung to the tune of ""Day-O"" (The Banana Boat Song) </p>
<p>Day-O...oh Day-O,<br /> Air force come and they flatten your home<br /> Run Mr Taliban, we know where you're hiding,<br /> Air force come and they flatten your home<br /> Hey USA, USA, USA...<br /> Air force come and they flatten you home<br /> 60ft, 70ft, 80ft craters,<br /> Air force come and they flatten your home<br /> Old Uncle Sam's pissed, he ain't no quitter,<br /> Air force come and they flatten your home<br /> When we finish you all be crying,<br /> Air force come and they flatten your home,<br /> Pilot is brother of New York fireman<br /> Air force come and they flatten your home</p>
"
49027,"<p>Defense Attorney: ""Would you please state your age to the court for the record.""Little Old Lady: ""I am 86 years old.""Defense Attorney: ""Will you tell us in your own words, what happened to you on the night in question.""Little Old Lady: ""There I was sitting on my porch swing on a warm spring evening, when a young man comes creeping up the porch stairs and sits down beside me.""Defense Attorney: ""Did you know him?""Little Old Lady: ""No, but he sure was friendly.""Defense Attorney: ""Then what happened after he sat down beside you?""Little Old Lady: ""Well, he started to rub my thighs.""Defense Attorney: ""Did you stop him?""Little Old Lady: ""No, I didn't.""Defense Lawyer: ""Why not?""Little Old Lady: ""It felt good. Nobody has done that since my Dan passed away 30 years ago.""Defense Attorney: ""Then what happened?""Little Old Lady: ""He started to rub my breasts.""Defense Attorney: ""Did you stop him then?""Little Old Lady: ""No""Defense Attorney: ""Why not?""Little Old Lady: ""Well your honor, his rubbing made me feel all alive and excited. I hadn't felt that good in years.""Defense Attorney: ""What happened next?""Little Old Lady: ""Well, I started to feel so spicy that I said to him, ""Take me young man"".Defense Attorney: ""And did he take you?""Little Old Lady: ""No. That's when he yelled April Fool!.. And that's when I shot him.""</p>
"
49028,"<p>Tired of constantly being broke, and stuck in an unhappy marriage, a young husband decided to solve both problems by taking out a large insurance policy on his wife, with himself as the beneficiary, and arranging to have her killed.</p>
<p>A 'friend of a friend' put him in touch with a nefarious underworld figure, who went by the name of Artie. Artie explained to the husband that his going price for snuffing out a spouse was 5000 quid.</p>
<p>The husband said he was willing to pay that amount but that he wouldn't have any cash on hand until he could collect his wife's insurance money.<br /> Artie insisted on being paid something up front. The man opened up his wallet, displaying the single pound coin that rested inside. Artie sighed, rolled his eyes, and reluctantly agreed to accept the quid as own-payment for the dirty deed.</p>
<p>A few days later, Artie followed the man's wife to the local Sainsbury's supermarket. There, he surprised her in the produce department and proceeded to strangle her with his gloved hands.</p>
<p>As the poor unsuspecting woman drew her last breath and slumped to the floor, the manager of the produce department stumbled unexpectedly onto the scene. Unwilling to leave any witnesses behind, Artie had no choice but to strangle the produce manager as well. Unknown to Artie, the entire proceedings were captured by hidden cameras and observed by the store's security guard, who immediately called the police. Artie was caught and arrested before he could leave the store.</p>
<p>When Artie was tried and found guilty, the headlines read, 'Artie Chokes Two for a Pound at Sainsbury's!'</p>
"
49029,"<p>two blondes were driving to disneyland. when they came to a fork in the road, a sign said disneyland left. so they went home</p>
"
49030,"<p>Which of the following lines will do a better job of frightening a man away?</p>
<p>1) Get away or I'll call the police!!!</p>
<p>2) I love you and want to marry you and have your children. </p>
<p>Submitted by Curtis<br /> Edited by Yisman</p>
"
49031,"<p>As a little boy climbed onto Santa's lap, Santa asked the usual,""And what would you like for Christmas?"" The child stared at him open mouthed and horrified for a minute, then gasped, ""Didn't you get my E-mail?"" </p>
<p>Q: What's red and white and falls down the chimney? </p>
<p>A: Santa Klutz!!!! </p>
<p>Q: If athletes get athlete's foot, then what do astronauts get? </p>
<p>A: Missile toe. </p>
<p>Q: Why is it so cold at Christmas? </p>
<p>A: It?s in Decembrrrrr. </p>
<p>Q: What do elves learn in school? </p>
<p>A: The Elf-abet! </p>
<p>Q: What nationality is Santa Claus? </p>
<p>A: North Polish. </p>
<p>Q: Why did the elf push his bed into the fireplace? </p>
<p>A: He wanted to sleep like a log. </p>
<p>Q: Why does Scrooge love Rudolph the Red-Nosed Reindeer? </p>
<p>A: Because every buck is dear to him.</p>
"
49032,"<p>A young man was sitting in class when the professor asked him if he knew what the Roe vs. Wade decision was.  </p>
<p>He sat quietly, pondering this profound question.</p>
<p>Finally, after giving it a lot of thought, he sighed and said, ""I think this was the decision George Washington made prior to crossing the Delaware.""</p>
<p>Submitted by Curtis<br /> Edited by Yisman</p>
"
49033,"<p>Dave works hard at the plant and spends most evenings bowling or playing basketball at the gym. His wife thinks he is pushing himself too hard, so for his birthday she takes him to a local strip club.The doorman at the club greets them and says, 'Hey Dave, how ya  doin?'His wife is puzzled and asks if he's been to this club before. 'Oh no,' says Dave. 'He's on my bowling team.'When they are seated, a waitress asks Dave if he'd like his usual Budweiser. His wife is becoming uncomfortable and says, 'You must come here a lot for that woman to know you drink Budweiser.''No honey, she's in the Ladies Bowling League. We share lanes with them.'A stripper comes over to their table and throws her arms around Dave. 'Hi Davey,' she says, 'Want your usual table dance?'Dave's wife, now furious, grabs her purse and storms out of the club. Dave follows and spots her getting into a cab. Before she can slam the door, he jumps in beside her and she starts screaming at him.The cabby turns his head and says, 'Looks like you picked up a real bitch tonight, Dave.'</p>
"
49034,"<p>I know you are nobody's fool, but maybe somebody can adopt you. </p>
<p>Submitted by Curtis<br /> Edited by Yisman</p>
"
49035,"<p>it was said that posh spice was having an affair with michael jackson. He denied it as he was in Brooklyn at the time</p>
"
49036,"<p>There was one blond and she had to jump off the brige and land in what ever she wished,but she said"" no """" to the genie. So when she walked past and sliped and feel off the brige and yelled poop.and she landed in poop.</p>
<p> ""</p>
"
49037,"<p>A guy and his fiance-to-be are in the zoo. Suddenly a big hairy orangutan<br /> breaks loose from his cage and runs toward the couple. The guy flees and climbs<br /> on the nearby tree. The girl is pleading to him:<br /> - Save me! He is going to rape me!<br /> - Now you tell *him*, today you don't want to, today you are on your<br /> period...</p>
"
49038,"<p>Bill Clinton virus:  This virus mutates from region to region and we're not exactly sure what it does.</p>
"
49039,"<p>A drunk that smelled like a brewery got on a bus one day. He sat down next to a priest. The drunk's shirt was stained, his face was full of bright red lipstick and he had a half empty bottle of wine sticking out of his pocket. He opened his newspaper and started reading---a couple of minutes later he asked the priest, ""Father what causes arthritis""?</p>
<p>""Mister, it's caused by loose living, being with cheap wicked women, too much alcohol and contempt for your fellow man"".</p>
<p>""Well I'll be damned"", the drunk muttered and returned to reading his paper.</p>
<p>The priest, thinking about what he said turned to the man and apologized. ""I'm sorry, I didn't mean to come on so strong---how long have you had arthritis""?</p>
<p>""I don't, father, I was just reading in the paper that the Pope has it"".</p>
"
49040,"<p>yo mama so fet she stepede on unitedstates soil an the president said she was sent to destroy the u.s.</p>
"
49041,"<p>Yo' mama so fat, when she went swimming, Spain claimed her as a new country!</p>
"
49042,"<p>Q: What did Louis Farrakahn say to Mike Tyson after the fight?<br /> A: No stupid an Eye for an Eye!</p>
"
49043,"<p>A woman went to her doctor and complained that her husband was 300% impotent.<br /> The doctor replied, ""I'm not sure I understand what you mean.""</p>
<p>She answered, ""Well, the first 100% you can imagine. In addition, he burned his tongue and broke his finger!""</p>
"
49044,"<p>A leper walks into a bar, sits down, and orders a clod beer. The leper is sitting there, enjoying his beer, when he notices a man across the bar, staring at him, with an expression on his face like he is about to puke. The leper tries to ignore the man, and enjoy his beer, but the man keeps staring, and making faces. So finally, after suffering the man's stares for long enough, the leper stands, and calls across the bar, ""Hey man, what's your problem?? I'm a leper, you know it, I know it, everyone knows it. I can't help it. Why do you have to be such an ass?"". the man, with the same grossed out look on his face replies, ""It's not you, the guy behind you keeps dipping his chip in your neck!"".</p>
"
49045,"<p>Un psic�logo venezolano llama a un colega a las 2 de la ma�ana:</p>
<p>""�Tienes que venirte para mi consultorio inmediatamente!""</p>
<p>""�A las 2 de la ma�ana?""</p>
<p>""�Es que tengo un caso �nico aqu�!""</p>
<p>""Pero... �de que se trata?""</p>
<p>""�Tengo un caso de complejo de inferioridad!""</p>
<p>""�Estas loco?... �yo atiendo a MILES de pacientes as�, todos los d�as!""</p>
<p>""S�, s�... pero... �argentino?""</p>
"
49046,"<p>A friend was thinking of a password to login to his computer,<br /> after a while, he chose the word ""penis."" After typing the word<br /> in, the computer read, ""Password rejected, not long enough.""</p>
"
49047,"<p>One day three salesmen went to a farmer.  They asked him if he wanted to buy  some of their products.  He said, ""All right.  Wait here until I come back  with the money...-but don't touch my daughter while I'm gone!""  </p>
<p>When he came  back, he found them all on top of his daughter.  He pointed his shotgun at  them and said ,""Go out to my garden, pick 10 things, and come back in here.""  </p>
<p>The first salesman came in there with 10 cherries.  The farmer goes, ""Ok,  shove them up your butt and you can go.""     So, not wanting to be shot, the  salesman shoved the cherries up his butt and he was free to go</p>
<p> The second  salesman came in with 10 oranges.  Again, the farmer told him to shove them  up his butt.  After he had done that, the salesman started laughing.  The  farmer asked, ""what's so funny?""  </p>
<p>The salesman replies, ""The other guy's out  there picking watermelons.""</p>
"
49048,"<p>Early one Christmas morning, Suzy, a shapely young woman was sitting by the fireplace eagerly but patiently awaiting the arrival of old St.Nick. After a few hours and even a few more heavily laced bourbon egg-nogs she heard a noise on the roof and sure enough Santa was soon standing before her.<br /> ""Have you been naughty or nice this year?"""" he asked.<br /> Suzy had been nice all damn year and was ready to do the other thing. While Santa placed his gifts around the tree Suzy was busy taking off her blouse. He turned around and heard her say """"Santa...can you please stay?""""<br /> Thinking of all the childeren who were awaiting presents</p>
"
49049,"<p>A couple of young boys were fishing at their special pond off the beaten<br /> track. All of a sudden, the Game Warden jumped out of the bushes.</p>
<p>Immediately, one of the boys threw his rod down and started running through<br /> the woods like a bat out of hell. The Game Warden was hot on his heels.</p>
<p>After about a half mile, the young man stopped and stooped over with his hands<br /> on his thighs to catch his breath, so the Game Warden finally caught up to him.</p>
<p>""Let's see yer fishin' license, Boy!"" the Warden gasped.</p>
<p>With that, the boy pulled out his wallet and gave the Game Warden a valid<br /> fishing license.</p>
<p>""Well, son,"" said the Game Warden. ""You must be about as dumb as a box of<br /> rocks! You don't have to run from me if you have a valid license!""</p>
<p>""Yes, sir,"" replied the young guy. ""But my friend back there, well, he don't<br /> have one.""</p>
"
49050,"<p>The brothel's madam opened the door to find a frail, elderly gentleman standing there. ""May I help you?"" asked the madam. </p>
<p>""I want Natalie,"" replied the old man. </p>
<p>""Sir, Natalie is one of our most expensive ladies. Perhaps someone else..."" </p>
<p>""No, I must see Natalie,"" insisted the old man. </p>
<p>Just then, Natalie appeared and advised the old man that she charges $1000 a visit. Without blinking an eye, he reached in his pocket and handed her ten $100 bills. The two of them then went up to a room for an hour, after which the old man calmy left. </p>
<p>The next evening, he appeared at the brothel again, demanding to see Natalie. Natalie explained that no one had ever come back two nights in a row and that there were no discounts... the price was still $1000. Again, he took out the money and the two of them went up to a room. An hour later, he left. </p>
<p>No one could believe it when he showed up the third consecutive night. Again, he demanded to see Natalie, handed her the money and they went up to a room. After the hour had passed, Natalie questioned him. ""No one has ever used my services three nights in a row. Where are you from?"" </p>
<p>""I'm from Los Angeles,"" he replied. </p>
<p>""Really?"" Natalie said. ""I have family living there."" </p>
<p>""Yes, I know,"" the old man said. ""Your father passed away and I'm your sister's attorney. She asked me to give you $3000."" </p>
<p>Submitted by calamjo<br /> Edited by Curtis</p>
"
49051,"<p>A husband buys his wife flowers for for the first time in their married life, and she is so excited she grabs him by the hand, pulls him up the stairs, strips lies on the bed with her legs wide open, and says darling this is for the flowers. and he replies dont be silly you must have a vase somewhere!</p>
"
49052,"<p>Q. Is your dad a terrorist, because you are the bomb!</p>
"
49053,"<p>your momma so dumb she threw a rock at the ground and missed.</p>
"
49054,"<p>A Canadian is on vacation and walks into a bar.<br /> He sits on this HUGE stool and says to the bartender' man, I heard things are big down here in Texas, but this is ridiculas!' and orders a mug of beer. </p>
<p>He gets a pitcher of beer and asks the bartender, 'man, I heard that things are big down here in Texasm but this is ridiculas!' and goes about drinking his beer. He orders another and he gets really pissed drunk. </p>
<p>Well, not too long later, he has to go to the bathroom really, really bad so he asks the bartender, 'Where is your washroom???' The bartender says, down the hall, second door on the right.' </p>
<p>So the man climbs off the stool and stumbles down the hall and enters the second door to the left and falls in this huge swimming pool. </p>
<p>The man is struggling to stay afloat and screams 'DON'T FLUSH IT!!!</p>
"
49055,"<p>BARBIE'S LETTER TO SANTA: </p>
<p>Dear Santa: </p>
<p>Listen you fat troll, I've been saving your ass every year,<br /> being the perfect Christmas Present, wearing skimpy bathing<br /> suits in December and dressing in fake Chanel at sappy tea<br /> parties. I hate to break it to ya,' Santa, but it's payback<br /> time. There had better be some changes around here, or I'm gonna<br /> call for a nationwide meltdown, and trust me, you don't wanna be<br /> around to smell it. </p>
<p>These are my demands for this Christmas:</p>
<p>1. Sweat pants and an oversized sweatshirt. I'm sick of looking<br /> like a hooker in hot pink bikinis. Do you have any idea what it<br /> feels like to have nylon and velcro up your butt? I don't<br /> suppose you do. </p>
<p>2. Real underwear that can be pulled on and off. That cheap-o<br /> molded underwear some genius at Mattel came up with looks like<br /> cellulite! </p>
<p>3. A REAL man... I don't care if you have to go to Hasbro to get<br /> him, bring me GI JOE. Hell, I'd take Tickle-Me-Elmo over that<br /> pathetic bump of a boytoy, Ken. And what was up with that<br /> earring anyway? HELLO!?! </p>
<p>4. It's about time you made us all anatomically correct. Give me<br /> arms that actually bend so I can push the aforementioned<br /> Ken-wimp away once he is anatomically correct. </p>
<p>5. Breast reduction surgery. 'Nuff said. </p>
<p>6. A jog-bra. To wear until I get the surgery. </p>
<p>7. A new career. Doctor's and Lawyer's make real money. </p>
<p>8. A new, more 90s persona. Maybe ""PMS Barbie,"" complete with a<br /> pint of cookie dough ice cream and a bag of chips. </p>
<p>9. No more McDonald's endorsements. The grease is wrecking my<br /> vinyl complexion. </p>
<p>10. Mattel stock options. It's been 40 years -I think I deserve<br /> a piece of the action. </p>
<p>Considering my valuable contribution to society and Mattel, I<br /> think these demands are reasonable. If you don't like it, you<br /> can find yourself a new bitch for next Christmas. It's that<br /> simple. </p>
<p>As ever,<br /> Barbie </p>
<p>KEN'S LETTER TO SANTA: </p>
<p>Dear Santa: </p>
<p>It has come to my attention that one of my colleagues has<br /> petitioned you for changes in her contract, specifically asking<br /> for anatomical and career changes. In addition, it is my<br /> understanding that disparaging remarks were made about me, my<br /> sexuality, and some of my fashion choices. </p>
<p>I would like to take this opportunity to inform you of issue<br /> concerning Ms. Barbie, as well as some of my own needs and<br /> desires: First, I, along with several of my colleagues, feel Ms.<br /> Barbie DOES NOT deserve the preferential treatment she has<br /> received over the years. That bitch has everything. Neither I,<br /> nor Joe, nor The Raggedys, Ann &amp; Andy, have dream houses,<br /> Corvettes, dune buggies, evening gowns, and some of us do not<br /> even have the ability to change our hairstyle. I have had a<br /> limited wardrobe, obviously designed to complement but never<br /> upstage Ms. Barbie. My decision to accessorize with an earring<br /> was immediately squashed, which I protest, for it was my<br /> decision and reflects my lifestyle choice. I would like a change<br /> in my career to further explore my creative nature. </p>
<p>Some options which could be considered are: ""Decorator Ken,""<br /> ""Beauty Salon Ken,"" or ""Broadway Ken."" Other avenues which could<br /> be considered are: ""Impersonator Ken"" (with wigs and gowns), or<br /> ""West Hollywood Ken."" These would more accurately reflect my<br /> interests and, I believe, open up markets that have been under<br /> served. </p>
<p>As for Ms. Barbie needing bendable arms so she can ""push me<br /> away,"" I need bendable knees so I can kick the bitch to the<br /> curb. Bendable knees would also be helpful in other situations<br /> of which you are aware. </p>
<p>In closing, further concessions to the Blonde Bimbo from Hell,<br /> while the needs of others within my coalition are ignored, will<br /> result in legal action to be taken by myself and others. And<br /> kindly tell Ms. Barbie she can forget about G.I. Joe...he's<br /> mine, at least that's what he said last night. </p>
<p>Sincerely,<br /> Ken</p>
"
49056,"<p>How does a hooker know when to stop fucking?</p>
<p>When her partners breasts flash red...</p>
"
49057,"<p>A piece of balogna walked into a bar, he asks for a drink. The bartender replies, ""We don't serve food here.""</p>
"
49058,"<p>One day Bill Clinton had to go to thew bathroom while his body<br /> guard (Bubba) was on duty. For some reason Bubba had to go piss<br /> real bad so since he couldn't leave Bill's side he decided to go<br /> with him.</p>
<p>Bubba and Bill started pissing together in the same toilet when<br /> out of nowhere Bill asked, ""How did you get such a big dick?!""</p>
<p>Bubba with a simple reply said, ""Well sometimes while my woman<br /> was sleeping I would get up so I beat my dick against the<br /> bedpost. After I beat my dick against the bed post it would get<br /> swelled up and, well, it would just stay that way.""</p>
<p>""Hmm...that sounds like a pretty good idea."" Clinton said. ""I<br /> think I'll try that.""</p>
<p>So later on, sometime around midnight Clinton got up while<br /> Hillary was sleeping and started to beat his dick against the<br /> bed post. Hillary soon woke up. Without even turning the light<br /> to see who it was she said, ""Bubba is that you?""</p>
"
